,1,3,7,9,13,17,21,24
basketball,11.338852405548096,20.739100456237793,41.637163162231445,51.48996543884277,67.9554672241211,79.32569122314453,87.03443908691406,92.2959213256836
basketball_signal,3.0452171564102173,5.570536375045776,12.589771747589111,16.63499641418457,25.157135009765625,33.577491760253906,41.713998794555664,47.65969276428223
directing_traffic,6.1437108516693115,12.722123146057129,28.715025901794434,38.22401809692383,59.14112091064453,80.73730850219727,101.15130996704102,114.75608444213867
jumping,15.860915660858154,30.77455997467041,59.87759017944336,73.84747695922852,96.9073257446289,113.55815887451172,124.42779541015625,130.2974510192871
running,16.94156265258789,24.7598934173584,26.62642765045166,27.60225009918213,30.188420295715332,36.32832908630371,41.5726432800293,35.361488342285156
soccer,11.12452507019043,20.146963119506836,39.355533599853516,49.82295799255371,69.88327407836914,87.09854507446289,101.36077499389648,108.92338180541992
walking,6.486652851104736,10.364075660705566,16.893762588500977,20.184627532958984,25.853246688842773,30.448655128479004,34.15443420410156,37.89516258239746
washwindow,5.612626552581787,11.640410900115967,26.69196319580078,34.44033241271973,47.90952110290527,58.65354537963867,66.09737777709961,70.79846954345703
