,1,3,7,9,13,17,21,24
walking,12.637163162231445,23.80522060394287,40.058841705322266,46.34270477294922,53.266042709350586,55.40488815307617,58.11738586425781,63.70052719116211
eating,7.808710336685181,16.062676906585693,30.906832695007324,38.197282791137695,50.80018424987793,61.34962463378906,69.68078994750977,75.38785552978516
smoking,8.465157508850098,17.07194423675537,32.51807403564453,39.407962799072266,50.5018367767334,59.4659423828125,67.10132598876953,72.09797286987305
discussion,11.887728691101074,25.86226749420166,54.50205612182617,67.1344223022461,86.99571228027344,101.88911056518555,111.41505813598633,116.8230209350586
directions,9.05807876586914,20.786705017089844,47.214725494384766,58.94450759887695,75.80845260620117,89.92614364624023,100.49694442749023,105.92953109741211
greeting,15.289203643798828,32.82841777801514,68.52633666992188,83.21184158325195,106.28073120117188,120.01933670043945,131.50083923339844,136.2921371459961
phoning,10.181804656982422,20.35487651824951,40.62907409667969,50.483530044555664,67.85421752929688,82.48420715332031,95.84078216552734,104.69463729858398
posing,11.859020709991455,27.599695205688477,63.32552719116211,81.04379653930664,112.48701477050781,140.0534896850586,162.81560516357422,176.49799346923828
purchases,14.782968521118164,32.26520538330078,64.46102142333984,77.85061264038086,99.19977188110352,114.04447937011719,126.85919189453125,134.45044708251953
sitting,10.462146759033203,21.962331771850586,46.08182716369629,57.37493133544922,77.56097793579102,94.0355453491211,107.71854400634766,115.88268280029297
sittingdown,16.9999041557312,34.40138530731201,63.556365966796875,76.75024795532227,102.40000915527344,122.72811508178711,139.60681533813477,149.3502426147461
takingphoto,9.60878849029541,20.487317085266113,43.525827407836914,55.06123161315918,77.66068649291992,96.86174011230469,112.32437515258789,121.87922286987305
waiting,10.176751136779785,21.642930030822754,46.2642707824707,57.2436637878418,74.7666244506836,87.83166885375977,98.22605895996094,105.51435089111328
walkingdog,20.406550407409668,41.76038932800293,75.1310920715332,86.72780227661133,107.67639923095703,120.79919815063477,135.7247314453125,145.7405776977539
walkingtogether,10.808625221252441,21.54585075378418,38.892873764038086,45.94917678833008,56.23530197143555,60.920785903930664,65.02336502075195,69.5186538696289
